EmployeeID,First_Name,Surname,StreetAddress,City,State,StateFull,ZipCode,Country,CountryFull,Age,Office,Start_Date,Termination_Date,Voluntary/ Involuntary,Office_Type,Department,Currency,Bonus_pct,Job_title,DOB,level,Salary,Active Status
102184,Emma,Christensen,Ramberg terrasse 72,NTTERY,,,3128,NO,Norway,44,Oslo,28/03/2016,28/02/2019,Voluntary,Technology,Technology,NOK,0.15,Software Engineer,27993,Individual Contributor,534000,0
102185,Eileen,Slen,Vanemveien 106,MOSS,,,1599,NO,Norway,35,Oslo,28/03/2016,,,Technology,Technology,NOK,0.2,"Director, Engineering",31486,Director,536000,1
102186,John,Kraemer,4642 Sunburst Drive,Fort Myers,FL,Florida,33901,US,United States,33,SanJose,04/04/2016,,,Corporate,Sales,USD,0.15,Account Executive,32251,Individual Contributor,78000,1
102187,Shannon,Johnson,2718 Marion Drive,Tampa,FL,Florida,33607,US,United States,58,SanJose,04/04/2016,,,Corporate,Customer Service,USD,0.15,Account Manager,22844,Individual Contributor,52000,1
102188,Patrick,Darling,3303 Garrett Street,Grand Rapids,MI,Michigan,49503,US,United States,47,SanJose,04/04/2016,13/06/2017,Voluntary,Corporate,Sales,USD,0.15,Account Executive,27095,Individual Contributor,79000,0
102189,Sherrie,Simon,768 Poe Road,Beaufort,SC,South Carolina,29902,US,United States,62,SanJose,04/04/2016,,,Corporate,Customer Service,USD,0.15,Account Manager,21650,Individual Contributor,58000,1
102190,Jimmie,Stanley,1958 Ingram Road,Burlington,NC,North Carolina,27244,US,United States,29,SanJose,04/04/2016,16/09/2016,Voluntary,Corporate,Customer Service,USD,0.15,Associate Account Manager,33505,Associate,51000,0
102191,Ricardo,Whitmore,3048 Single Street,Boston,MA,Massachusetts,2110,US,United States,50,Boulder,04/04/2016,,,Technology,Technology,USD,0.15,Senior Software Engineer,25983,Senior,92000,1
102192,James,Hurley,4300 Henery Street,Wichita,KS,Kansas,67202,US,United States,56,Boulder,04/04/2016,,,Technology,Technology,USD,0.15,Software Engineer,23737,Individual Contributor,99000,1
102193,Maria,Edwards,3223 Linden Avenue,Orlando,FL,Florida,32810,US,United States,51,NYC,04/04/2016,,,Corporate,Customer Service,USD,0.15,Senior Account Manager,25507,Senior,56000,1
102194,Curtis,Cotter,4187 Musgrave Street,Oklahoma City,OK,Oklahoma,73119,US,United States,44,NYC,04/04/2016,11/11/2023,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,28212,Individual Contributor,54000,1
102195,Michael,Findley,1870 New Creek Road,Huntsville,AL,Alabama,35816,US,United States,66,NYC,04/04/2016,01/07/2022,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,20050,Individual Contributor,54000,1
102196,Uran,Ninomiya,,,,,0,JP,Japan,30,Tokyo,04/04/2016,29/07/2016,Involuntary,Corporate,Sales,JPY,0.15,Account Executive,33423,Individual Contributor,6072580,0
102197,Steve,Johnson,1221 Cedar Street,Spring Hill,AR,Arkansas,71075,US,United States,42,SanJose,11/04/2016,27/08/2017,Voluntary,Corporate,Sales,USD,0.15,Account Executive,28691,Individual Contributor,75000,0
102198,Leslie,Morrison,1859 Despard Street,Atlanta,GA,Georgia,30318,US,United States,35,Boulder,11/04/2016,08/03/2021,Involuntary,Technology,Technology,USD,0.15,Software Engineer,31438,Individual Contributor,92000,0
102199,Benjamin,Barnett,52 John Calvin Drive,Chicago,IL,Illinois,60607,US,United States,61,Boulder,11/04/2016,,,Technology,Marketing,USD,0.2,"Manager, Marketing",21917,Manager,82000,1
102200,Kevin,Aquino,2067 May Street,Somerset,KY,Kentucky,42501,US,United States,36,Boulder,11/04/2016,21/08/2018,Voluntary,Technology,Technology,USD,0.2,"Director, Engineering",30946,Director,97000,0
102201,Nicholas,Sipe,3725 Seth Street,Valera,TX,Texas,76884,US,United States,41,NYC,11/04/2016,,,Corporate,Customer Service,USD,0.15,Senior Account Manager,29245,Senior,54000,1
102202,Terri,Banks,2120 Stout Street,Harrisburg,PA,Pennsylvania,17111,US,United States,32,NYC,11/04/2016,07/11/2018,Involuntary,Corporate,Customer Service,USD,0.2,"Director, Customer Service",32552,Director,58000,0
102203,Richard,Pearson,2012 Selah Way,North Adams,VT,Vermont,1247,US,United States,40,NYC,11/04/2016,14/03/2021,Involuntary,Corporate,Sales,USD,0.2,Sales Manager,29588,Manager,80000,0
102204,Bridgette,Borrelli,1912 Ingram Road,Walnut Cove,NC,North Carolina,27052,US,United States,59,NYC,11/04/2016,,,Corporate,Corporate,USD,0.15,Finance Coordinator,22583,Individual Contributor,64000,1
102205,Francisco,Nelson,4542 Doe Meadow Drive,Germantown,MD,Maryland,20767,US,United States,38,NYC,11/04/2016,,,Corporate,Corporate,USD,0.15,FP&A Analyst,30381,Individual Contributor,62000,1
102206,Josephine,Deloatch,3621 Blackwell Street,Barrow,AK,Alaska,99723,US,United States,57,NYC,11/04/2016,,,Corporate,Customer Service,USD,0.15,Associate Account Manager,23506,Manager,56000,1
102207,Rodney,Pettis,91 Rockwell Lane,Williamston,NC,North Carolina,27892,US,United States,38,NYC,11/04/2016,,,Corporate,Technology,USD,0.15,IT,30237,Individual Contributor,50000,1
102208,Charles,King,3256 Little Street,Akron,OH,Ohio,44308,US,United States,41,NYC,11/04/2016,,,Corporate,Technology,USD,0.15,IT,29336,Individual Contributor,52000,1
102209,Larry,Perkins,2250 Airplane Avenue,Middletown,CT,Connecticut,6457,US,United States,56,Boulder,18/04/2016,21/08/2020,Involuntary,Technology,Technology,USD,0.15,Senior Software Engineer,23699,Senior,100000,0
102210,Donald,Haworth,150 Bottom Lane,Buffalo,NY,New York,14202,US,United States,58,Boulder,18/04/2016,09/08/2021,Involuntary,Technology,Technology,USD,0.15,Senior Software Engineer,23080,Senior,98000,1
102211,Karen,Stroud,3343 Walnut Drive,Bowbells,ND,North Dakota,58721,US,United States,47,NYC,18/04/2016,,,Corporate,Marketing,USD,0.2,"Manager, Marketing",27024,Manager,77000,1
102212,Donald,Merritt,1059 Swick Hill Street,Houston,TX,Texas,77032,US,United States,54,NYC,18/04/2016,03/11/2018,Voluntary,Corporate,Sales,USD,0.15,Account Executive,24628,Individual Contributor,74000,0
102213,George,Ahart,3762 Crosswind Drive,Madisonville,KY,Kentucky,42431,US,United States,26,NYC,18/04/2016,27/09/2019,Voluntary,Corporate,Sales,USD,0.15,Account Executive,34726,Individual Contributor,76000,0
102214,Rudy,Thompson,220 Norma Avenue,Conroe,TX,Texas,77301,US,United States,48,NYC,18/04/2016,27/04/2020,Involuntary,Corporate,Sales,USD,0.1,"Associate, Sales",26657,Associate,78000,0
102215,Mary,Waite,4154 Tipple Road,Philadelphia,PA,Pennsylvania,19146,US,United States,67,NYC,18/04/2016,27/02/2020,Involuntary,Corporate,Sales,USD,0.2,Sales Manager,19825,Manager,80000,0
102216,Kazuho,Kokura,,,,,0,JP,Japan,55,Tokyo,18/04/2016,,,Corporate,Marketing,JPY,0.1,"Associate, Marketing",24228,Associate,7002000,1
102217,Joseph,Bennett,280 Stonepot Road,Clinton (Hunterdon),NJ,New Jersey,8809,US,United States,37,Boulder,25/04/2016,,,Technology,Technology,USD,0.15,Software Engineer,30529,Individual Contributor,94000,1
102218,Rosalyn,Gonzalez,4904 Oakridge Farm Lane,Milwaukee,WI,Wisconsin,53225,US,United States,41,Boulder,25/04/2016,14/09/2021,Involuntary,Technology,Technology,USD,0.3,"VP, Technology",29150,VP,99000,1
102219,Nancy,Epstein,1818 Briercliff Road,Rego Park Queens,NY,New York,11734,US,United States,46,Boulder,25/04/2016,25/06/2020,Involuntary,Technology,Technology,USD,0.15,Senior Software Engineer,27549,Senior,95000,0
102220,Ray,Webster,1991 Coulter Lane,Richmond,VA,Virginia,23219,US,United States,43,Boulder,25/04/2016,21/11/2020,Involuntary,Technology,Technology,USD,0.15,Senior Software Engineer,28671,Senior,99000,0
102221,Robert,Owens,1189 White Pine Lane,Martinsville,VA,Virginia,24112,US,United States,49,Boulder,25/04/2016,,,Technology,Technology,USD,0.15,Software Engineer,26433,Individual Contributor,98000,1
102222,John,Wadlington,1036 Palmer Road,Columbus,OH,Ohio,43223,US,United States,25,Boulder,25/04/2016,,,Technology,Corporate,USD,0.15,Coordinator,35148,Individual Contributor,64000,1
102223,Gerald,Barker,2264 Happy Hollow Road,Wilmington,NC,North Carolina,28405,US,United States,62,NYC,25/04/2016,07/12/2022,Involuntary,Corporate,Sales,USD,0.15,Account Executive,21696,Individual Contributor,74000,1
102224,Bernard,Gaitan,3007 Washburn Street,Baton Rouge,LA,Louisiana,70802,US,United States,37,NYC,25/04/2016,07/03/2021,Involuntary,Corporate,Customer Service,USD,0.15,Account Manager,30751,Individual Contributor,50000,0
102225,Otto,Warner,616 Honeysuckle Lane,Aberdeen,WA,Washington,98520,US,United States,42,NYC,25/04/2016,,,Corporate,Customer Service,USD,0.15,Associate Account Manager,28973,Associate,59000,1
102226,Michelle,Smith,2562 Mudlick Road,Spokane,WA,Washington,99218,US,United States,28,NYC,25/04/2016,,,Corporate,Technology,USD,0.15,IT,34125,Individual Contributor,51000,1
102227,Koushuu,Goto,,,,,0,JP,Japan,28,Tokyo,25/04/2016,,,Corporate,Sales,JPY,0.15,Account Executive,33881,Individual Contributor,6074580,1
102228,Aito,Kichida,,,,,0,JP,Japan,55,Tokyo,25/04/2016,08/02/2020,Voluntary,Corporate,Customer Service,JPY,0.15,Associate Account Manager,24239,Associate,3860460,0
102229,Natsue,Kato,,,,,0,JP,Japan,52,Tokyo,25/04/2016,,,Corporate,Customer Service,JPY,0.15,Account Manager,25284,Individual Contributor,3861460,1
102230,Adam,Collins,21 Overton Circle,LITTLE STANNEY,,,,GB,United Kingdom,58,London,25/04/2016,,,Corporate,Marketing,GBP,0.15,Programmatic Marketing Specialist,23004,Individual Contributor,36000,1
102231,Tegan,Moran,52 Front Street,KNODISHALL,,,,GB,United Kingdom,47,London,25/04/2016,25/08/2019,Involuntary,Corporate,Customer Service,GBP,0.2,"Manager, Customer Service",27141,Manager,31000,0
102232,James,Baehr,3554 Lodgeville Road,Minneapolis,MN,Minnesota,55415,US,United States,33,Boulder,02/05/2016,01/03/2021,Involuntary,Technology,Technology,USD,0.3,"VP, Technology",32309,VP,92000,0
102233,Louis,Bush,4875 Arthur Avenue,Freeport,IL,Illinois,61032,US,United States,57,Boulder,02/05/2016,29/09/2017,Voluntary,Technology,Technology,USD,0.15,Software Engineer,23512,Individual Contributor,91000,0
102234,Robert,James,3417 Wayside Lane,Fremont,CA,California,94539,US,United States,55,Boulder,02/05/2016,,,Technology,Technology,USD,0.15,Software Engineer,24087,Individual Contributor,100000,1
102235,Robert,Morgan,4007 Ashcraft Court,San Diego,CA,California,92103,US,United States,23,NYC,02/05/2016,,,Corporate,Customer Service,USD,0.15,Associate Account Manager,35728,Manager,56000,1
102236,Susana,Robidoux,3119 Essex Court,Brookfield,VT,Vermont,5036,US,United States,40,NYC,02/05/2016,12/07/2023,Voluntary,Corporate,Sales,USD,0.15,Account Executive,29694,Individual Contributor,72000,1
102237,Ramon,Turner,3478 Coventry Court,Baton Rouge,LA,Louisiana,70806,US,United States,48,NYC,02/05/2016,,,Corporate,Customer Service,USD,0.15,Account Manager,26794,Individual Contributor,51000,1
102238,Albert,Holden,3020 Selah Way,Groveton,VT,Vermont,3582,US,United States,26,NYC,02/05/2016,12/02/2021,Voluntary,Corporate,Sales,USD,0.15,Account Executive,34743,Individual Contributor,77000,0
102239,Berry,Kirksey,1595 B Street,North Branch,MN,Minnesota,55056,US,United States,65,NYC,02/05/2016,,,Corporate,Corporate,USD,0.15,AP Specialist,20385,Individual Contributor,64000,1
102240,Mildred,Bean,438 Vineyard Drive,Warrensville Heights,OH,Ohio,44128,US,United States,50,NYC,02/05/2016,24/06/2022,Involuntary,Corporate,Technology,USD,0.15,IT,26041,Individual Contributor,54000,1
102241,Niki,Cooper,381 Kildeer Drive,Chester,OH,Ohio,45720,US,United States,66,NYC,02/05/2016,,,Corporate,Sales,USD,0.1,"Associate, Sales",19998,Associate,71000,1
102242,Yuma,Sanya,,,,,0,JP,Japan,44,Tokyo,02/05/2016,03/02/2021,Involuntary,Corporate,Marketing,JPY,0.2,"Director, Marketing",28153,Director,6996000,0
102243,Tilly,Bevan,5 Caxton Place,BWLCH-LLAN,,,,GB,United Kingdom,37,London,02/05/2016,,,Corporate,Sales,GBP,0.2,Regional Sales Manager,30529,Manager,23000,1
102244,Mabel,Hutson,132 Duff Avenue,West Burke,VT,Vermont,5871,US,United States,31,SanJose,02/05/2016,23/10/2018,Voluntary,Corporate,Customer Service,USD,0.15,Account Manager,33016,Individual Contributor,60000,0
102245,Ivory,Davis,4920 Melville Street,Arlington,TN,Tennessee,38002,US,United States,28,Boulder,09/05/2016,,,Technology,Technology,USD,0.15,Software Engineer,33809,Individual Contributor,98000,1
102246,Robert,Pedro,1630 Bassel Street,Metairie,LA,Louisiana,70001,US,United States,44,Boulder,09/05/2016,,,Technology,Technology,USD,0.15,Software Engineer,28160,Individual Contributor,99000,1
102247,Lauren,Romo,2012 Centennial Farm Road,Red Oak,IA,Iowa,51566,US,United States,43,Boulder,09/05/2016,,,Technology,Marketing,USD,0.1,"Associate, Marketing",28369,Associate,78000,1
102248,Monty,Adkison,3008 Central Avenue,Jersey City,NJ,New Jersey,7304,US,United States,41,Boulder,09/05/2016,,,Technology,Technology,USD,0.2,"Director, Engineering",29383,Director,96000,1
102249,Ricardo,Otto,1263 Melody Lane,Richmond,VA,Virginia,23219,US,United States,23,Boulder,09/05/2016,,,Technology,Technology,USD,0.15,Software Engineer,35780,Individual Contributor,94000,1
102250,Adrian,Moody,195 Post Avenue,Cloquet,MN,Minnesota,55720,US,United States,25,NYC,09/05/2016,11/09/2016,Involuntary,Corporate,Customer Service,USD,0.15,Associate Account Manager,35151,Associate,60000,0
102251,Brian,Hart,3480 Smithfield Avenue,Lubbock,TX,Texas,79423,US,United States,64,NYC,09/05/2016,23/12/2020,Voluntary,Corporate,Customer Service,USD,0.15,Associate Account Manager,20675,Associate,57000,0
102252,Gertrude,Allen,1844 Clarksburg Park Road,Phoenix,AZ,Arizona,85034,US,United States,65,NYC,09/05/2016,,,Corporate,Corporate,USD,0.2,HR Manager,20383,Individual Contributor,64000,1
102253,Oscar,Ford,77 Marcham Road,BORRAS HEAD,,,,GB,United Kingdom,35,London,09/05/2016,,,Corporate,Customer Service,GBP,0.15,Senior Account Manager,31362,Senior,30000,1
102254,Zara,Chambers,81 Seafield Street,LLANYCEFN,,,,GB,United Kingdom,39,London,09/05/2016,,,Corporate,Corporate,GBP,0.15,"Manager, Corporate",29956,Individual Contributor,35000,1
102255,Harrison,Bruce,5 Scotswood Road,HOLYWELL LAKE,,,,GB,United Kingdom,54,London,09/05/2016,,,Corporate,Marketing,GBP,0.15,Copy Writer,24560,Individual Contributor,39000,1
102256,Reynaldo,Green,2219 Black Stallion Road,Warsaw,KY,Kentucky,41095,US,United States,46,Boulder,16/05/2016,,,Technology,Technology,USD,0.3,"VP, Technology",27397,VP,91000,1
102257,Lester,Turner,176 Alpaca Way,Santa Ana,CA,California,92701,US,United States,24,Boulder,16/05/2016,,,Technology,Technology,USD,0.15,Software Engineer,35573,Individual Contributor,93000,1
102258,James,Wagner,1751 Patterson Street,Houston,TX,Texas,77002,US,United States,26,Boulder,16/05/2016,08/02/2018,Voluntary,Technology,Technology,USD,0.15,Software Engineer,34816,Individual Contributor,94000,0
102259,Lisa,Carlson,2035 Hart Street,Marlborough,CT,Connecticut,6447,US,United States,54,Boulder,16/05/2016,,,Technology,Technology,USD,0.15,Software Engineer,24330,Individual Contributor,98000,1
102260,Tony,Farina,3505 Sunset Drive,Jonesboro,AR,Arkansas,72401,US,United States,33,NYC,16/05/2016,,,Corporate,Sales,USD,0.15,Account Executive,32302,Individual Contributor,71000,1
102261,Sherron,Costa,1025 Wescam Court,Reno,NV,Nevada,89503,US,United States,27,NYC,16/05/2016,04/08/2017,Involuntary,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,34291,Individual Contributor,77000,0
102262,Thomas,Saldana,1002 Stroop Hill Road,Monticello,GA,Georgia,31064,US,United States,44,NYC,16/05/2016,,,Corporate,Customer Service,USD,0.15,Account Manager,28215,Individual Contributor,54000,1
102263,Linda,Polk,2362 University Street,Seattle,WA,Washington,98121,US,United States,61,NYC,16/05/2016,,,Corporate,Customer Service,USD,0.15,Senior Account Manager,22005,Senior,55000,1
102264,Hector,Hodgin,3231 Rockford Road,Reno,NV,Nevada,89501,US,United States,60,NYC,16/05/2016,19/11/2023,Voluntary,Corporate,Customer Service,USD,0.15,Senior Account Manager,22433,Senior,53000,1
102265,Patricia,Courson,2598 Carson Street,Lexington,KY,Kentucky,40505,US,United States,29,NYC,16/05/2016,16/06/2018,Involuntary,Corporate,Sales,USD,0.15,Account Executive,33533,Individual Contributor,79000,0
102266,Patti,Ash,1182 Tipple Road,Philadelphia,PA,Pennsylvania,19146,US,United States,28,NYC,16/05/2016,,,Corporate,Marketing,USD,0.15,Copy Writer,33844,Individual Contributor,83000,1
102267,Peter,Holeman,1592 Bassel Street,Hammond,LA,Louisiana,70401,US,United States,47,NYC,16/05/2016,12/03/2021,Voluntary,Corporate,Marketing,USD,0.15,Programmatic Marketing Specialist,27142,Individual Contributor,77000,0
102268,Lee,Spann,253 Tator Patch Road,Chicago,IL,Illinois,60606,US,United States,30,NYC,16/05/2016,15/08/2019,Involuntary,Corporate,Customer Service,USD,0.15,Associate Account Manager,33365,Associate,57000,0
102269,Marion,Litten,2962 Caldwell Road,Waterport,NY,New York,14571,US,United States,34,NYC,16/05/2016,,,Corporate,Customer Service,USD,0.2,"Manager, Customer Service",31894,Associate,58000,1
102270,Cecil,Dowd,3557 Devils Hill Road,Jackson,MS,Mississippi,39211,US,United States,66,NYC,16/05/2016,29/05/2023,Involuntary,Corporate,Sales,USD,0.1,"Associate, Sales",20202,Associate,79000,1
102271,Janet,Obrien,3100 Davis Place,Lima,OH,Ohio,45801,US,United States,58,NYC,16/05/2016,30/11/2020,Involuntary,Corporate,Marketing,USD,0.15,Copy Writer,23054,Individual Contributor,77000,0
102272,Gerry,Keys,3993 Mulberry Street,Houston,TX,Texas,77060,US,United States,42,NYC,16/05/2016,06/04/2022,Voluntary,Corporate,Customer Service,USD,0.2,"Director, Customer Service",28829,Director,54000,1
102273,Dewey,Jones,3301 Mount Olive Road,Duluth,GA,Georgia,30136,US,United States,45,NYC,16/05/2016,,,Corporate,Marketing,USD,0.15,Graphic Designer,27657,Individual Contributor,79000,1
102274,Tomomi,Maida,,,,,0,JP,Japan,54,Tokyo,16/05/2016,18/09/2017,Voluntary,Corporate,Customer Service,JPY,0.15,Account Manager,24397,Individual Contributor,3865460,0
102275,Harry,Pritchard,91 Gloddaeth Street,BINWESTON,,,,GB,United Kingdom,55,London,16/05/2016,31/08/2021,Voluntary,Corporate,Customer Service,GBP,0.15,Account Manager,24043,Individual Contributor,33000,1
102276,Suzanne,Graham,3290 Riverwood Drive,Chico,CA,California,95926,US,United States,25,Boulder,23/05/2016,,,Technology,Technology,USD,0.15,Software Engineer,35246,Individual Contributor,95000,1
102277,Melodie,Davies,1459 White River Way,Salt Lake City,UT,Utah,84111,US,United States,38,Boulder,23/05/2016,,,Technology,Technology,USD,0.15,Software Engineer,30153,Individual Contributor,97000,1
102278,Jessica,Manning,2237 Wolf Pen Road,San Francisco,CA,California,94107,US,United States,37,Boulder,23/05/2016,,,Technology,Technology,USD,0.15,Software Engineer,30621,Individual Contributor,91000,1
102279,Robert,Dubois,1919 Windy Ridge Road,Pleasant Lake,IN,Indiana,46779,US,United States,29,Boulder,23/05/2016,,,Technology,Technology,USD,0.15,Software Engineer,33642,Individual Contributor,93000,1
102280,Juanita,Johnson,4148 Maple Street,Irvine,CA,California,92664,US,United States,41,NYC,23/05/2016,25/05/2017,Involuntary,Corporate,Sales,USD,0.2,Sales Manager,29302,Manager,73000,0
102281,Edna,Davis,1444 Bond Street,Woonsocket,RI,Rhode Island,2895,US,United States,43,NYC,23/05/2016,03/11/2016,Involuntary,Corporate,Corporate,USD,0.15,Counsel,28541,Individual Contributor,66000,0
102282,Albert,Kessler,3820 Wyatt Street,Pompano Beach,FL,Florida,33069,US,United States,43,NYC,23/05/2016,13/06/2019,Voluntary,Corporate,Customer Service,USD,0.15,Account Manager,28378,Individual Contributor,52000,0
